familia,indicador,escopo,recorte,valor,numerador,denominador,unidade,gerado_em
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2004,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2004,0.0,0.0,1,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2006,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2006,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2006,0.0,0.0,8,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2007,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2007,0.0,0.0,27,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2007,0.0,0.0,663,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2008,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2008,0.0,0.0,13,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2008,0.0,0.0,441,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2009,100.0,1.0,1,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2009,3.7037037037037033,1.0,27,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2009,0.273224043715847,1.0,366,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2010,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2010,0.0,0.0,22,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2010,0.0,0.0,308,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2011,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2011,0.0,0.0,33,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2011,0.0,0.0,343,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2012,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2012,0.0,0.0,27,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2012,0.0,0.0,338,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2013,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2013,0.0,0.0,32,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2013,0.0,0.0,359,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2014,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2014,0.0,0.0,15,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2014,0.0,0.0,345,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2015,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2015,0.0,0.0,20,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2015,0.0,0.0,270,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2016,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2016,0.0,0.0,16,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2016,0.0,0.0,291,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2017,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2017,0.0,0.0,27,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2017,0.0,0.0,310,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2018,100.0,1.0,1,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2018,5.555555555555555,1.0,18,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2018,0.34843205574912894,1.0,287,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2019,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2019,0.0,0.0,18,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2019,0.0,0.0,246,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2020,,0.0,0,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2020,0.0,0.0,8,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2020,0.0,0.0,118,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2021,0.0,0.0,8,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2021,0.0,0.0,16,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2021,0.0,0.0,99,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2022,27.27272727272727,3.0,11,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2022,18.75,3.0,16,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2022,1.5706806282722512,3.0,191,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2023,54.54545454545454,6.0,11,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2023,33.33333333333333,6.0,18,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2023,2.2388059701492535,6.0,268,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2024,42.10526315789473,8.0,19,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2024,24.242424242424242,8.0,33,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2024,2.9962546816479403,8.0,267,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2025,16.666666666666664,1.0,6,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2025,5.88235294117647,1.0,17,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2025,0.40650406504065045,1.0,246,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_sim,ANO,2026,0.0,0.0,7,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_obitos_uniao,ANO,2026,0.0,0.0,11,%,2026-07-29T12:37:49
subnotificacao_mortalidade,pct_sobre_casos,ANO,2026,0.0,0.0,173,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ESTADUAL,MATO GROSSO,3.0,,5919,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ESTADUAL,MATO GROSSO,13.0,,5919,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ESTADUAL,MATO GROSSO,29.768541983443146,1762.0,5919,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,AGUA BOA,3.0,,115,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,AGUA BOA,13.200000000000017,,115,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,AGUA BOA,29.565217391304348,34.0,115,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,ALTA FLORESTA,2.0,,119,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,ALTA FLORESTA,10.0,,119,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,ALTA FLORESTA,33.61344537815126,40.0,119,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,BARRA DO GARCAS,2.0,,253,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,BARRA DO GARCAS,10.800000000000011,,253,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,BARRA DO GARCAS,37.15415019762846,94.0,253,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,CACERES,4.0,,360,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,CACERES,19.0,,360,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,CACERES,22.22222222222222,80.0,360,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,COLIDER,3.0,,89,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,COLIDER,12.0,,89,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,COLIDER,26.96629213483146,24.0,89,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,CUIABA,3.0,,2285,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,CUIABA,13.0,,2285,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,CUIABA,32.647702407002186,746.0,2285,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,DIAMANTINO,4.0,,104,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,DIAMANTINO,15.700000000000003,,104,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,DIAMANTINO,22.115384615384613,23.0,104,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,JUARA,3.0,,68,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,JUARA,9.0,,68,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,JUARA,25.0,17.0,68,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,JUINA,4.0,,95,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,JUINA,21.60000000000001,,95,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,JUINA,22.105263157894736,21.0,95,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,PEIXOTO DE AZEVEDO,3.0,,142,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,PEIXOTO DE AZEVEDO,13.0,,142,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,PEIXOTO DE AZEVEDO,34.50704225352113,49.0,142,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,PONTES E LACERDA,4.0,,161,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,PONTES E LACERDA,18.0,,161,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,PONTES E LACERDA,21.11801242236025,34.0,161,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,PORTO ALEGRE DO NORTE,4.0,,62,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,PORTO ALEGRE DO NORTE,20.799999999999997,,62,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,PORTO ALEGRE DO NORTE,25.806451612903224,16.0,62,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,RONDONOPOLIS,3.0,,884,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,RONDONOPOLIS,12.0,,884,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,RONDONOPOLIS,25.565610859728505,226.0,884,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,SAO FELIX DO ARAGUAIA,2.0,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,SAO FELIX DO ARAGUAIA,4.599999999999998,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,SAO FELIX DO ARAGUAIA,30.0,3.0,10,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,SINOP,3.0,,828,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,SINOP,10.0,,828,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,SINOP,27.657004830917874,229.0,828,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL,TANGARA DA SERRA,2.0,,344,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL,TANGARA DA SERRA,10.0,,344,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL,TANGARA DA SERRA,36.627906976744185,126.0,344,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,1966,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,1966,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,1966,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,1975,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,1975,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,1975,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,1976,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,1976,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,1976,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,1980,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,1980,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,1980,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2000,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2000,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2000,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2002,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2002,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2002,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2004,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2004,,,0,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2004,,0.0,0,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2006,9.0,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2006,31.599999999999998,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2006,0.0,0.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2007,2.0,,663,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2007,9.0,,663,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2007,41.93061840120664,278.0,663,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2008,2.0,,440,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2008,10.0,,440,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2008,40.0,176.0,440,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2009,3.0,,365,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2009,10.0,,365,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2009,32.32876712328767,118.0,365,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2010,3.0,,308,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2010,15.0,,308,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2010,33.44155844155844,103.0,308,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2011,3.0,,342,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2011,13.0,,342,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2011,25.146198830409354,86.0,342,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2012,3.0,,337,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2012,9.400000000000034,,337,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2012,27.596439169139465,93.0,337,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2013,3.0,,358,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2013,11.0,,358,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2013,29.05027932960894,104.0,358,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2014,3.0,,345,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2014,10.0,,345,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2014,29.855072463768117,103.0,345,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2015,3.0,,269,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2015,13.0,,269,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2015,25.650557620817843,69.0,269,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2016,3.0,,289,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2016,14.0,,289,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2016,30.103806228373703,87.0,289,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2017,3.0,,310,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2017,14.100000000000023,,310,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2017,27.09677419354839,84.0,310,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2018,3.0,,285,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2018,13.0,,285,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2018,27.719298245614034,79.0,285,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2019,3.0,,244,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2019,11.0,,244,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2019,28.688524590163933,70.0,244,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2020,4.0,,118,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2020,15.599999999999994,,118,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2020,27.11864406779661,32.0,118,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2021,6.0,,96,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2021,38.0,,96,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2021,18.75,18.0,96,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2022,4.5,,190,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2022,17.19999999999999,,190,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2022,21.052631578947366,40.0,190,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2023,4.0,,267,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2023,16.0,,267,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2023,23.970037453183522,64.0,267,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2024,4.0,,266,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2024,15.0,,266,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2024,20.676691729323306,55.0,266,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2025,3.5,,246,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2025,17.0,,246,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2025,25.609756097560975,63.0,246,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,ANO,2026,4.0,,173,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,ANO,2026,11.800000000000011,,173,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,ANO,2026,23.121387283236995,40.0,173,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Doença meningocócica,2.0,,278,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Doença meningocócica,7.0,,278,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Doença meningocócica,34.89208633093525,97.0,278,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite bacteriana/outras bactérias,3.0,,494,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite bacteriana/outras bactérias,13.0,,494,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite bacteriana/outras bactérias,27.125506072874494,134.0,494,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite fúngica,10.0,,170,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite fúngica,53.799999999999955,,170,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite fúngica,11.176470588235295,19.0,170,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite não especificada,3.0,,1163,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite não especificada,13.0,,1163,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite não especificada,28.20292347377472,328.0,1163,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite pneumocócica,3.0,,221,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite pneumocócica,11.0,,221,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite pneumocócica,27.601809954751133,61.0,221,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite por Hib/Hemófilo,7.0,,21,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite por Hib/Hemófilo,30.0,,21,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite por Hib/Hemófilo,33.33333333333333,7.0,21,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite tuberculosa,17.0,,46,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite tuberculosa,137.5,,46,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite tuberculosa,6.521739130434782,3.0,46,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Meningite viral/asséptica,3.0,,908,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Meningite viral/asséptica,10.0,,908,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Meningite viral/asséptica,24.779735682819386,225.0,908,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,CLASSIFICACAO,Outras etiologias,3.0,,2618,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,CLASSIFICACAO,Outras etiologias,13.0,,2618,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,CLASSIFICACAO,Outras etiologias,33.919022154316266,888.0,2618,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Doença meningocócica,2.5,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Doença meningocócica,6.3,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,AGUA BOA | Doença meningocócica,25.0,2.0,8,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite bacteriana/outras bactérias,5.0,,8,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,AGUA BOA | Meningite bacteriana/outras bactérias,9.2,,8,dias,2026-07-29T12:37:49
